Timestamp,Sensor-id,Value
2020-04-06 00:00:00,mobile-1,41.4
2020-04-06 00:10:00,mobile-1,43.4
2020-04-06 00:20:00,mobile-1,43.403
2020-04-06 00:30:00,mobile-1,44.50700000000001
2020-04-06 00:40:00,mobile-1,67.587
2020-04-06 00:50:00,mobile-1,52.61
2020-04-06 01:00:00,mobile-1,43.18222034
2020-04-06 01:10:00,mobile-1,1132.6084026862113
2020-04-06 01:20:00,mobile-1,42.27327119
2020-04-06 01:30:00,mobile-1,40.32937288
2020-04-06 01:40:00,mobile-1,44.52216949
2020-04-06 01:50:00,mobile-1,923.9648901068877
2020-04-06 02:00:00,mobile-1,39.56842373
2020-04-06 02:10:00,mobile-1,42.68827119
2020-04-06 02:20:00,mobile-1,41.76132203
2020-04-06 02:30:00,mobile-1,39.72142373
2020-04-06 02:40:00,mobile-1,41.96632203
2020-04-06 02:50:00,mobile-1,82.63028814
2020-04-06 03:00:00,mobile-1,46.21111864
2020-04-06 03:10:00,mobile-1,47.3940678
2020-04-06 03:20:00,mobile-1,44.52122034
2020-04-06 03:30:00,mobile-1,43.66327119
2020-04-06 03:40:00,mobile-1,41.772372880000006
2020-04-06 03:50:00,mobile-1,47.10611864
2020-04-06 04:00:00,mobile-1,45.32522034
2020-04-06 04:10:00,mobile-1,65.92020339
2020-04-06 04:20:00,mobile-1,44.87827119
2020-04-06 04:30:00,mobile-1,46.07022034000001
2020-04-06 04:40:00,mobile-1,48.18111864
2020-04-06 04:50:00,mobile-1,44.735
2020-04-06 05:00:00,mobile-1,45.899
2020-04-06 05:10:00,mobile-1,45.903999999999996
2020-04-06 05:20:00,mobile-1,46.888999999999996
2020-04-06 05:30:00,mobile-1,47.896
2020-04-06 05:40:00,mobile-1,47.9
2020-04-06 05:50:00,mobile-1,50.9
2020-04-06 06:00:00,mobile-1,49.908
2020-04-06 06:10:00,mobile-1,47.792
2020-04-06 06:20:00,mobile-1,43.809
2020-04-06 06:30:00,mobile-1,46.71100000000001
2020-04-06 06:40:00,mobile-1,48.673
2020-04-06 06:50:00,mobile-1,43.597
2020-04-06 07:00:00,mobile-1,46.49800000000001
2020-04-06 07:10:00,mobile-1,47.388999999999996
2020-04-06 07:20:00,mobile-1,45.388999999999996
2020-04-06 07:30:00,mobile-1,48.305
2020-04-06 07:40:00,mobile-1,42.205
2020-04-06 07:50:00,mobile-1,42.998999999999995
2020-04-06 08:00:00,mobile-1,43.984
2020-04-06 08:10:00,mobile-1,42.903
2020-04-06 08:20:00,mobile-1,47.798
2020-04-06 08:30:00,mobile-1,44.694
2020-04-06 08:40:00,mobile-1,44.465
2020-04-06 08:50:00,mobile-1,43.428
2020-04-06 09:00:00,mobile-1,42.398
2020-04-06 09:10:00,mobile-1,48.3
2020-04-06 09:20:00,mobile-1,43.201
2020-04-06 09:30:00,mobile-1,45.087
2020-04-06 09:40:00,mobile-1,44.055
2020-04-06 09:50:00,mobile-1,42.911
2020-04-06 10:00:00,mobile-1,50.88
2020-04-06 10:10:00,mobile-1,40.805
2020-04-06 10:20:00,mobile-1,40.591
2020-04-06 10:30:00,mobile-1,42.559
2020-04-06 10:40:00,mobile-1,43.394
2020-04-06 10:50:00,mobile-1,43.399
2020-04-06 11:00:00,mobile-1,41.395
2020-04-06 11:10:00,mobile-1,48.19
2020-04-06 11:20:00,mobile-1,46.212
2020-04-06 11:30:00,mobile-1,44.099
2020-04-06 11:40:00,mobile-1,46.062
2020-04-06 11:50:00,mobile-1,40.00400000000001
2020-04-06 12:00:00,mobile-1,43.898
2020-04-06 12:10:00,mobile-1,42.87600000000001
2020-04-06 12:20:00,mobile-1,31.856
2020-04-06 12:30:00,mobile-1,0.0
2020-04-06 12:40:00,mobile-1,0.0
2020-04-06 12:50:00,mobile-1,0.0
2020-04-06 13:00:00,mobile-1,0.0
2020-04-06 13:10:00,mobile-1,0.0
2020-04-06 13:20:00,mobile-1,0.0
2020-04-06 13:30:00,mobile-1,0.0
2020-04-06 13:40:00,mobile-1,0.0
2020-04-06 13:50:00,mobile-1,0.0
2020-04-06 14:00:00,mobile-1,0.0
2020-04-06 14:10:00,mobile-1,0.0
2020-04-06 14:20:00,mobile-1,0.0
2020-04-06 14:30:00,mobile-1,0.0
2020-04-06 14:40:00,mobile-1,0.0
2020-04-06 14:50:00,mobile-1,0.0
2020-04-06 15:00:00,mobile-1,0.0
2020-04-06 15:10:00,mobile-1,0.0
2020-04-06 15:20:00,mobile-1,0.0
2020-04-06 15:30:00,mobile-1,0.0
2020-04-06 15:40:00,mobile-1,0.0
2020-04-06 15:50:00,mobile-1,0.0
2020-04-06 16:00:00,mobile-1,0.0
2020-04-06 16:10:00,mobile-1,0.0
2020-04-06 16:20:00,mobile-1,0.0
2020-04-06 16:30:00,mobile-1,0.0
2020-04-06 16:40:00,mobile-1,0.0
2020-04-06 16:50:00,mobile-1,0.0
2020-04-06 17:00:00,mobile-1,0.0
2020-04-06 17:10:00,mobile-1,0.0
2020-04-06 17:20:00,mobile-1,40.792
2020-04-06 17:30:00,mobile-1,42.8
2020-04-06 17:40:00,mobile-1,50.8
2020-04-06 17:50:00,mobile-1,44.794
2020-04-06 18:00:00,mobile-1,41.69600000000001
2020-04-06 18:10:00,mobile-1,41.7
2020-04-06 18:20:00,mobile-1,43.59
2020-04-06 18:30:00,mobile-1,45.599
2020-04-06 18:40:00,mobile-1,44.6
2020-04-06 18:50:00,mobile-1,41.6
2020-04-06 19:00:00,mobile-1,45.6
2020-04-06 19:10:00,mobile-1,44.597
2020-04-06 19:20:00,mobile-1,41.496
2020-04-06 19:30:00,mobile-1,39.5
2020-04-06 19:40:00,mobile-1,43.49800000000001
2020-04-06 19:50:00,mobile-1,45.449
2020-04-06 20:00:00,mobile-1,41.402
2020-04-06 20:10:00,mobile-1,41.4
2020-04-06 20:20:00,mobile-1,45.4
2020-04-06 20:30:00,mobile-1,42.398
2020-04-06 20:40:00,mobile-1,42.349
2020-04-06 20:50:00,mobile-1,43.294
2020-04-06 21:00:00,mobile-1,39.307
2020-04-06 21:10:00,mobile-1,40.272
2020-04-06 21:20:00,mobile-1,40.202
2020-04-06 21:30:00,mobile-1,40.2
2020-04-06 21:40:00,mobile-1,46.2
2020-04-06 21:50:00,mobile-1,41.2
2020-04-06 22:00:00,mobile-1,41.2
2020-04-06 22:10:00,mobile-1,40.2
2020-04-06 22:20:00,mobile-1,44.2
2020-04-06 22:30:00,mobile-1,40.2
2020-04-06 22:40:00,mobile-1,44.199
2020-04-06 22:50:00,mobile-1,49.202
2020-04-06 23:00:00,mobile-1,40.239000000000004
2020-04-06 23:10:00,mobile-1,43.306
2020-04-06 23:20:00,mobile-1,41.303
2020-04-06 23:30:00,mobile-1,46.294
2020-04-06 23:40:00,mobile-1,41.398
2020-04-06 23:50:00,mobile-1,931.1110849494023
2020-04-07 00:00:00,mobile-1,44.38800000000001
2020-04-07 00:10:00,mobile-1,43.431
2020-04-07 00:20:00,mobile-1,44.5
