06,00,0.15283,-119.85152
06,02,0.15283,-119.85152
06,04,0.15283,-119.85152
06,06,0.15283,-119.85152
06,08,0.119231,-119.911152
06,10,0.119231,-119.911152
06,12,0.119231,-119.911152
06,14,0.119231,-119.911152
06,16,0.119231,-119.911152
06,18,0.15283,-119.851638
06,20,0.15283,-119.851638
06,22,0.15283,-119.851638
07,00,0.15283,-119.851638
07,02,0.15283,-119.851638
07,04,0.15283,-119.851638
07,06,0.15283,-119.851638
07,08,0.119243,-119.911117
07,10,0.119243,-119.911117
07,12,0.119243,-119.911117
07,14,0.119243,-119.911117
07,16,0.119243,-119.911117
07,18,0.15283,-119.85162
07,20,0.15283,-119.85162
07,22,0.15283,-119.85162
08,00,0.15283,-119.85162
08,02,0.15283,-119.85162
08,04,0.15283,-119.85162
08,06,0.15283,-119.85162
08,08,0.119227,-119.911127
08,14,0.119227,-119.911127
08,16,0.119227,-119.911127
08,20,0.152776,-119.851389
08,22,0.152776,-119.851389
09,04,0.152776,-119.851389
09,06,0.152776,-119.851389
09,08,0.219178,-119.812222
09,20,0.186891,-119.8202
09,22,0.152784,-119.851403
10,02,0.152784,-119.851403
10,06,0.152784,-119.851403
10,08,0.2064,-119.816308
10,22,0.152799,-119.8517
