06,00,0.09715,-119.8086
06,02,0.09715,-119.8086
06,04,0.09715,-119.8086
06,06,0.09715,-119.8086
06,08,0.116444,-119.85529
06,10,0.153379,-119.891436
06,12,0.153379,-119.891436
06,14,0.153379,-119.891436
06,16,0.153379,-119.891436
06,18,0.09729,-119.808653
06,20,0.09729,-119.808653
06,22,0.09729,-119.808653
07,00,0.09729,-119.808653
07,02,0.09729,-119.808653
07,04,0.09729,-119.808653
07,06,0.09729,-119.808653
07,08,0.153321,-119.891497
07,10,0.153321,-119.891497
07,12,0.153321,-119.891497
07,14,0.153321,-119.891497
07,16,0.153321,-119.891497
07,18,0.097255,-119.80864
07,20,0.12412,-119.807331
07,22,0.097294,-119.808655
08,00,0.097294,-119.808655
08,02,0.097294,-119.808655
08,04,0.097294,-119.808655
08,06,0.097294,-119.808655
08,08,0.153313,-119.891496
08,12,0.153313,-119.891496
08,14,0.153313,-119.891496
08,16,0.153313,-119.891496
08,18,0.097276,-119.808644
08,20,0.097276,-119.808644
08,22,0.097276,-119.808644
09,00,0.097276,-119.808644
09,02,0.097276,-119.808644
09,04,0.097276,-119.808644
09,06,0.097276,-119.808644
09,08,0.097276,-119.808644
09,10,0.097276,-119.808644
09,12,0.097276,-119.808644
09,14,0.153406,-119.891659
09,16,0.153406,-119.891659
09,18,0.097272,-119.80864
09,20,0.097272,-119.80864
10,00,0.097272,-119.80864
10,02,0.097272,-119.80864
10,04,0.097272,-119.80864
10,08,0.115022,-119.85529
10,10,0.153287,-119.891493
10,12,0.153287,-119.891493
10,14,0.153287,-119.891493
10,16,0.153287,-119.891493
10,18,0.097275,-119.808644
10,20,0.097275,-119.808644
10,22,0.097275,-119.808644
