06,00,0.16037,-119.89038
06,02,0.16037,-119.89038
06,04,0.16037,-119.89038
06,06,0.16037,-119.89038
06,08,0.16843,-119.966508
06,10,0.16843,-119.966508
06,12,0.16843,-119.966508
06,14,0.16843,-119.966508
06,16,0.16843,-119.966508
06,18,0.160328,-119.890491
06,20,0.160328,-119.890491
06,22,0.160328,-119.890491
07,00,0.160328,-119.890491
07,02,0.160328,-119.890491
07,04,0.160328,-119.890491
07,06,0.160328,-119.890491
07,08,0.168465,-119.966564
07,10,0.168465,-119.966564
07,12,0.168465,-119.966564
07,14,0.168465,-119.966564
07,16,0.168465,-119.966564
07,18,0.160323,-119.890501
07,20,0.160323,-119.890501
07,22,0.160323,-119.890501
08,00,0.160323,-119.890501
08,02,0.160323,-119.890501
08,04,0.160323,-119.890501
08,06,0.160323,-119.890501
08,08,0.168369,-119.966614
08,10,0.168369,-119.966614
08,12,0.168369,-119.966614
08,14,0.168369,-119.966614
08,16,0.168369,-119.966614
08,18,0.160317,-119.890517
08,20,0.160317,-119.890517
08,22,0.160317,-119.890517
09,02,0.160317,-119.890517
09,04,0.160317,-119.890517
09,06,0.160317,-119.890517
09,08,0.168346,-119.9666
09,10,0.168346,-119.9666
09,12,0.168346,-119.9666
09,14,0.168346,-119.9666
09,18,0.160332,-119.890481
09,20,0.160332,-119.890481
09,22,0.160332,-119.890481
10,00,0.160332,-119.890481
10,02,0.160332,-119.890481
10,04,0.160332,-119.890481
10,06,0.160332,-119.890481
10,08,0.168367,-119.966605
10,10,0.168367,-119.966605
10,12,0.168367,-119.966605
10,14,0.168367,-119.966605
10,16,0.168367,-119.966605
10,18,0.160229,-119.890437
10,20,0.160229,-119.890437
10,22,0.160229,-119.890437
