Timestamp,Long,Lat,Value,Region-id
2020-04-06 00:00:00,-119.78859,0.08323,0,13
2020-04-06 00:00:05,-119.78859,0.08323,27,13
2020-04-06 00:00:10,-119.78859,0.08323,30,13
2020-04-06 00:00:15,-119.78859,0.08323,29,13
2020-04-06 00:00:20,-119.78859,0.08323,30,13
2020-04-06 00:00:25,-119.78859,0.08323,33,13
2020-04-06 00:00:30,-119.78859,0.08323,31,13
2020-04-06 00:00:35,-119.78859,0.08323,28,13
2020-04-06 00:00:40,-119.78859,0.08323,31,13
2020-04-06 00:00:45,-119.78859,0.08323,30,13
2020-04-06 00:00:50,-119.78859,0.08323,34,13
2020-04-06 00:00:55,-119.78859,0.08323,33,13
2020-04-06 00:01:00,-119.78859,0.08323,27,13
2020-04-06 00:01:05,-119.78859,0.08323,31,13
2020-04-06 00:01:10,-119.78859,0.08323,32,13
2020-04-06 00:01:15,-119.78859,0.08323,35,13
2020-04-06 00:01:20,-119.78859,0.08323,26,13
2020-04-06 00:01:25,-119.78859,0.08323,32,13
2020-04-06 00:01:30,-119.78859,0.08323,30,13
2020-04-06 00:01:35,-119.78859,0.08323,34,13
2020-04-06 00:01:40,-119.78859,0.08323,30,13
2020-04-06 00:01:45,-119.78859,0.08323,30,13
2020-04-06 00:01:50,-119.78859,0.08323,33,13
2020-04-06 00:01:55,-119.78859,0.08323,28,13
2020-04-06 00:02:00,-119.78859,0.08323,30,13
2020-04-06 00:02:05,-119.78859,0.08323,33,13
2020-04-06 00:02:10,-119.78859,0.08323,32,13
2020-04-06 00:02:15,-119.78859,0.08323,30,13
2020-04-06 00:02:20,-119.78859,0.08323,30,13
2020-04-06 00:02:25,-119.78859,0.08323,32,13
2020-04-06 00:02:30,-119.78859,0.08323,35,13
2020-04-06 00:02:35,-119.78859,0.08323,30,13
2020-04-06 00:02:40,-119.78859,0.08323,31,13
2020-04-06 00:02:45,-119.78859,0.08323,31,13
2020-04-06 00:02:50,-119.78859,0.08323,33,13
2020-04-06 00:02:55,-119.78859,0.08323,32,13
2020-04-06 00:03:00,-119.78859,0.08323,29,13
2020-04-06 00:03:05,-119.78859,0.08323,31,13
2020-04-06 00:03:10,-119.78859,0.08323,32,13
2020-04-06 00:03:15,-119.78859,0.08323,30,13
