06,00,0.14993,-119.91416
06,02,0.14993,-119.91416
06,04,0.14993,-119.91416
06,06,0.14993,-119.91416
06,08,0.08265,-119.808431
06,10,0.033406,-119.771034
06,12,0.033406,-119.771034
06,14,0.033406,-119.771034
06,16,0.033406,-119.771034
06,18,0.168827,-119.909349
06,20,0.168827,-119.909349
06,22,0.149971,-119.914035
07,00,0.149971,-119.914035
07,02,0.149971,-119.914035
07,04,0.149971,-119.914035
07,06,0.149971,-119.914035
07,08,0.03345,-119.770942
07,10,0.03345,-119.770942
07,12,0.03345,-119.770942
07,14,0.03345,-119.770942
07,16,0.03345,-119.770942
07,18,0.149828,-119.914117
07,20,0.149828,-119.914117
07,22,0.149828,-119.914117
08,00,0.149828,-119.914117
08,02,0.149828,-119.914117
08,04,0.149828,-119.914117
08,06,0.149828,-119.914117
08,08,0.033445,-119.770935
08,12,0.033445,-119.770935
08,18,0.138525,-119.90401
08,20,0.149804,-119.914119
08,22,0.149804,-119.914119
09,00,0.149804,-119.914119
09,02,0.149804,-119.914119
09,04,0.149804,-119.914119
09,06,0.149804,-119.914119
09,08,0.149804,-119.914119
09,10,0.149804,-119.914119
09,12,0.149804,-119.914119
09,14,0.03364,-119.77119
09,16,0.033211,-119.770952
09,18,0.03335,-119.7709
10,02,0.03335,-119.7709
10,08,0.03335,-119.7709
10,10,0.03335,-119.7709
