06,00,0.19053,-119.84166
06,02,0.19053,-119.84166
06,08,0.174095,-119.915584
06,10,0.174034,-119.915786
06,12,0.174034,-119.915786
06,14,0.174034,-119.915786
06,16,0.174034,-119.915786
06,18,0.190403,-119.8417
06,20,0.190403,-119.8417
06,22,0.190403,-119.8417
07,02,0.190403,-119.8417
07,04,0.190403,-119.8417
07,06,0.190403,-119.8417
07,08,0.174077,-119.915864
07,10,0.174077,-119.915864
07,12,0.174077,-119.915864
07,14,0.174077,-119.915864
07,16,0.174077,-119.915864
07,18,0.19041,-119.841703
07,20,0.19041,-119.841703
07,22,0.19041,-119.841703
08,00,0.19041,-119.841703
08,02,0.19041,-119.841703
08,04,0.19041,-119.841703
08,06,0.19041,-119.841703
08,08,0.174134,-119.915869
08,10,0.174134,-119.915869
08,12,0.174134,-119.915869
08,14,0.174134,-119.915869
08,16,0.174134,-119.915869
08,20,0.190488,-119.841789
09,00,0.190488,-119.841789
09,02,0.190488,-119.841789
09,04,0.190488,-119.841789
09,06,0.190488,-119.841789
09,22,0.190462,-119.841518
10,04,0.190462,-119.841518
10,06,0.190462,-119.841518
