Timestamp,Long,Lat,Value,Region-id
2020-04-06 00:00:00,-119.8057,0.01711,0,8
2020-04-06 00:00:05,-119.8057,0.01711,16,8
2020-04-06 00:00:10,-119.8057,0.01711,24.2,8
2020-04-06 00:00:15,-119.8057,0.01711,29.2,8
2020-04-06 00:00:20,-119.8057,0.01711,23,8
2020-04-06 00:00:25,-119.8057,0.01711,21.4,8
2020-04-06 00:00:30,-119.8057,0.01711,16.8,8
2020-04-06 00:00:35,-119.8057,0.01711,19.6,8
2020-04-06 00:00:40,-119.8057,0.01711,21,8
2020-04-06 00:00:45,-119.8057,0.01711,20.6,8
2020-04-06 00:00:50,-119.8057,0.01711,21,8
2020-04-06 00:00:55,-119.8057,0.01711,18.8,8
2020-04-06 00:01:00,-119.8057,0.01711,19,8
2020-04-06 00:01:05,-119.8057,0.01711,18.2,8
2020-04-06 00:01:10,-119.8057,0.01711,21.2,8
2020-04-06 00:01:15,-119.8057,0.01711,12,8
2020-04-06 00:01:20,-119.8057,0.01711,19.4,8
2020-04-06 00:01:25,-119.8057,0.01711,24,8
2020-04-06 00:01:30,-119.8057,0.01711,24.2,8
2020-04-06 00:01:35,-119.8057,0.01711,24,8
2020-04-06 00:01:40,-119.8057,0.01711,18,8
2020-04-06 00:01:45,-119.8057,0.01711,22.8,8
2020-04-06 00:01:50,-119.8057,0.01711,14.4,8
2020-04-06 00:01:55,-119.8057,0.01711,31.4,8
2020-04-06 00:02:00,-119.8057,0.01711,23,8
2020-04-06 00:02:05,-119.8057,0.01711,20.4,8
2020-04-06 00:02:10,-119.8057,0.01711,18.4,8
2020-04-06 00:02:15,-119.8057,0.01711,23,8
2020-04-06 00:02:20,-119.8057,0.01711,19.8,8
2020-04-06 00:02:25,-119.8057,0.01711,25.4,8
2020-04-06 00:02:30,-119.8057,0.01711,21.2,8
2020-04-06 00:02:35,-119.8057,0.01711,16,8
2020-04-06 00:02:40,-119.8057,0.01711,20.4,8
2020-04-06 00:02:45,-119.8057,0.01711,19.6,8
2020-04-06 00:02:50,-119.8057,0.01711,25,8
2020-04-06 00:02:55,-119.8057,0.01711,9.8,8
2020-04-06 00:03:00,-119.8057,0.01711,21.8,8
2020-04-06 00:03:05,-119.8057,0.01711,20.4,8
2020-04-06 00:03:10,-119.8057,0.01711,24.8,8
2020-04-06 00:03:15,-119.8057,0.01711,16.6,8
2020-04-06 00:03:20,-119.8057,0.01711,21.6,8
2020-04-06 00:03:25,-119.8057,0.01711,27.6,8
2020-04-06 00:03:30,-119.8057,0.01711,26.8,8
2020-04-06 00:03:35,-119.8057,0.01711,17.8,8
2020-04-06 00:03:40,-119.8057,0.01711,23.2,8
2020-04-06 00:03:45,-119.8057,0.01711,17,8
2020-04-06 00:03:50,-119.8057,0.01711,15.8,8
2020-04-06 00:03:55,-119.8057,0.01711,20.4,8
2020-04-06 00:04:00,-119.8057,0.01711,18.2,8
2020-04-06 00:04:05,-119.8057,0.01711,22.2,8
2020-04-06 00:04:10,-119.8057,0.01711,28.4,8
2020-04-06 00:04:15,-119.8057,0.01711,24.8,8
2020-04-06 00:04:20,-119.8057,0.01711,22.4,8
2020-04-06 00:04:25,-119.8057,0.01711,30,8
2020-04-06 00:04:30,-119.8057,0.01711,25,8
2020-04-06 00:04:35,-119.8057,0.01711,25.2,8
2020-04-06 00:04:40,-119.8057,0.01711,24.2,8
2020-04-06 00:04:45,-119.8057,0.01711,17.6,8
2020-04-06 00:04:50,-119.8057,0.01711,20.2,8
2020-04-06 00:04:55,-119.8057,0.01711,21.4,8
2020-04-06 00:05:00,-119.8057,0.01711,16.2,8
2020-04-06 00:05:05,-119.8057,0.01711,17.4,8
2020-04-06 00:05:10,-119.8057,0.01711,18.6,8
2020-04-06 00:05:15,-119.8057,0.01711,29.2,8
2020-04-06 00:05:20,-119.8057,0.01711,26.4,8
2020-04-06 00:05:25,-119.8057,0.01711,23,8
