06,00,0.17371,-119.85993
06,04,0.17371,-119.85993
06,06,0.17371,-119.85993
06,08,0.052247,-119.851425
06,10,0.052247,-119.851425
06,12,0.06989,-119.86825
06,14,0.18038,-119.830492
06,16,0.133542,-119.792422
06,18,0.17368,-119.859839
06,20,0.17368,-119.859839
06,22,0.17368,-119.859839
07,00,0.17368,-119.859839
07,04,0.17368,-119.859839
07,06,0.17368,-119.859839
07,08,0.13601,-119.899567
07,10,0.13601,-119.899567
07,12,0.13601,-119.899567
07,14,0.220267,-119.871001
07,16,0.220267,-119.871001
07,18,0.173761,-119.860056
07,20,0.137883,-119.86225
07,22,0.173601,-119.859973
08,00,0.173601,-119.859973
08,02,0.173601,-119.859973
08,04,0.173601,-119.859973
08,06,0.173601,-119.859973
08,08,0.143688,-119.85587
08,12,0.143688,-119.85587
08,18,0.173763,-119.859799
08,20,0.173763,-119.859799
08,22,0.173763,-119.859799
09,04,0.173763,-119.859799
09,06,0.173763,-119.859799
09,08,0.173763,-119.859799
10,00,0.173767,-119.859786
10,02,0.173767,-119.859786
10,04,0.173767,-119.859786
10,22,0.103867,-119.823221
