06,00,0.01711,-119.8057
06,02,0.01711,-119.8057
06,04,0.01711,-119.8057
06,06,0.01711,-119.8057
06,08,0.01711,-119.8057
06,10,0.01711,-119.8057
06,12,0.01711,-119.8057
06,14,0.150592,-119.925179
06,16,0.150592,-119.925179
06,18,0.017157,-119.805825
06,20,0.017157,-119.805825
06,22,0.017157,-119.805825
07,00,0.017157,-119.805825
07,02,0.017157,-119.805825
07,04,0.017157,-119.805825
07,06,0.017157,-119.805825
07,08,0.017157,-119.805825
07,10,0.017157,-119.805825
07,12,0.017157,-119.805825
07,14,0.150511,-119.925093
07,16,0.150511,-119.925093
07,18,0.017926,-119.806159
07,20,0.01715,-119.805816
07,22,0.01715,-119.805816
08,00,0.01715,-119.805816
08,02,0.01715,-119.805816
08,04,0.01715,-119.805816
08,06,0.01715,-119.805816
08,08,0.051613,-119.832582
08,10,0.150464,-119.925047
08,12,0.150464,-119.925047
08,14,0.150464,-119.925047
08,16,0.150464,-119.925047
08,18,0.02726,-119.81365
08,20,0.017159,-119.805823
08,22,0.017159,-119.805823
09,04,0.017159,-119.805823
09,06,0.017159,-119.805823
09,08,0.024884,-119.792789
10,06,0.05481,-119.72769
