06,00,0.19256,-119.90778
06,02,0.19256,-119.90778
06,04,0.19256,-119.90778
06,06,0.19256,-119.90778
06,08,0.173168,-119.90444
06,10,0.173168,-119.90444
06,12,0.173168,-119.90444
06,14,0.173168,-119.90444
06,16,0.173168,-119.90444
06,18,0.192592,-119.907667
06,20,0.192592,-119.907667
06,22,0.192592,-119.907667
07,00,0.192592,-119.907667
07,02,0.192592,-119.907667
07,04,0.192592,-119.907667
07,06,0.192592,-119.907667
07,08,0.192592,-119.907667
07,10,0.192592,-119.907667
07,12,0.192592,-119.907667
07,14,0.169323,-119.908196
07,16,0.173122,-119.904372
07,18,0.192703,-119.907727
07,20,0.192703,-119.907727
07,22,0.192703,-119.907727
08,00,0.192703,-119.907727
08,02,0.192703,-119.907727
08,04,0.192703,-119.907727
08,06,0.192703,-119.907727
08,08,0.173165,-119.904388
08,10,0.173165,-119.904388
08,12,0.173165,-119.904388
08,14,0.173165,-119.904388
08,16,0.173165,-119.904388
08,18,0.192607,-119.90764
08,20,0.192607,-119.90764
08,22,0.192607,-119.90764
09,04,0.192607,-119.90764
09,06,0.192607,-119.90764
09,08,0.192607,-119.90764
09,10,0.192509,-119.907908
09,12,0.192509,-119.907908
09,14,0.192509,-119.907908
09,16,0.192509,-119.907908
09,20,0.192509,-119.907908
09,22,0.192509,-119.907908
10,00,0.192509,-119.907908
10,02,0.192509,-119.907908
10,04,0.192509,-119.907908
10,06,0.192509,-119.907908
10,08,0.192509,-119.907908
10,10,0.192507,-119.907918
10,12,0.192507,-119.907918
10,14,0.192507,-119.907918
10,16,0.192507,-119.907918
10,18,0.192507,-119.907918
10,20,0.192507,-119.907918
10,22,0.192507,-119.907918
