06,00,0.14964,-119.90488
06,02,0.14964,-119.90488
06,04,0.14964,-119.90488
06,06,0.14964,-119.90488
06,08,0.12557,-119.848699
06,10,0.12557,-119.848699
06,12,0.12557,-119.848699
06,14,0.12557,-119.848699
06,16,0.12557,-119.848699
06,18,0.153376,-119.897739
06,20,0.149683,-119.904758
06,22,0.149683,-119.904758
07,00,0.149683,-119.904758
07,02,0.149683,-119.904758
07,04,0.149683,-119.904758
07,06,0.149683,-119.904758
07,08,0.12557,-119.848716
07,10,0.12557,-119.848716
07,12,0.12557,-119.848716
07,14,0.12557,-119.848716
07,16,0.12557,-119.848716
07,18,0.159667,-119.889849
07,20,0.149727,-119.904843
07,22,0.149727,-119.904843
08,00,0.149727,-119.904843
08,02,0.149727,-119.904843
08,04,0.149727,-119.904843
08,06,0.149727,-119.904843
08,08,0.12557,-119.84876
08,10,0.12557,-119.84876
08,12,0.12557,-119.84876
08,14,0.12557,-119.84876
08,16,0.12557,-119.84876
08,18,0.149507,-119.904846
08,20,0.149507,-119.904846
08,22,0.149507,-119.904846
09,00,0.149507,-119.904846
09,02,0.149507,-119.904846
09,04,0.149507,-119.904846
09,06,0.149507,-119.904846
09,08,0.12557,-119.84874
09,10,0.12557,-119.84874
09,12,0.12557,-119.84874
09,14,0.12557,-119.84874
09,16,0.12557,-119.84874
09,20,0.149737,-119.90488
09,22,0.149737,-119.90488
10,00,0.149737,-119.90488
10,02,0.149737,-119.90488
10,04,0.149737,-119.90488
10,06,0.149737,-119.90488
10,08,0.131473,-119.855291
10,10,0.12557,-119.848743
10,14,0.12557,-119.848743
10,16,0.12557,-119.848743
10,18,0.149584,-119.904738
10,20,0.149584,-119.904738
10,22,0.149584,-119.904738
