Timestamp,Long,Lat,Value,Region-id
2020-04-06 00:00:00,-119.87617,0.18096,0,3
2020-04-06 00:00:10,-119.87617,0.18096,10,3
2020-04-06 00:00:15,-119.87617,0.18096,9,3
2020-04-06 00:00:20,-119.87617,0.18096,8,3
2020-04-06 00:00:25,-119.87617,0.18096,8,3
2020-04-06 00:00:30,-119.87617,0.18096,10,3
2020-04-06 00:00:35,-119.87617,0.18096,11,3
2020-04-06 00:00:45,-119.87617,0.18096,13,3
2020-04-06 00:00:50,-119.87617,0.18096,14,3
2020-04-06 00:00:55,-119.87617,0.18096,15,3
2020-04-06 00:01:00,-119.87617,0.18096,14,3
2020-04-06 00:01:05,-119.87617,0.18096,14,3
2020-04-06 00:01:10,-119.87617,0.18096,15,3
2020-04-06 00:01:15,-119.87617,0.18096,14,3
2020-04-06 00:01:20,-119.87617,0.18096,12,3
2020-04-06 00:01:25,-119.87617,0.18096,11,3
2020-04-06 00:01:35,-119.87617,0.18096,7,3
2020-04-06 00:01:40,-119.87617,0.18096,9,3
2020-04-06 00:01:45,-119.87617,0.18096,10,3
2020-04-06 00:01:50,-119.87617,0.18096,13,3
2020-04-06 00:01:55,-119.87617,0.18096,12,3
2020-04-06 00:02:05,-119.87617,0.18096,13,3
2020-04-06 00:02:10,-119.87617,0.18096,11,3
2020-04-06 00:02:15,-119.87617,0.18096,11,3
2020-04-06 00:02:20,-119.87617,0.18096,8,3
2020-04-06 00:02:25,-119.87617,0.18096,9,3
2020-04-06 00:02:35,-119.87617,0.18096,12,3
2020-04-06 00:02:40,-119.87617,0.18096,14,3
2020-04-06 00:02:45,-119.87617,0.18096,12,3
2020-04-06 00:02:50,-119.87617,0.18096,14,3
2020-04-06 00:02:55,-119.87617,0.18096,13,3
2020-04-06 00:03:00,-119.87617,0.18096,16,3
2020-04-06 00:03:05,-119.87617,0.18096,14,3
2020-04-06 00:03:10,-119.87617,0.18096,11,3
2020-04-06 00:03:20,-119.87617,0.18096,11,3
2020-04-06 00:03:25,-119.87617,0.18096,12,3
2020-04-06 00:03:30,-119.87617,0.18096,8,3
2020-04-06 00:03:35,-119.87617,0.18096,12,3
2020-04-06 00:03:45,-119.87617,0.18096,12,3
2020-04-06 00:03:50,-119.87617,0.18096,12,3
2020-04-06 00:03:55,-119.87617,0.18096,12,3
2020-04-06 00:04:00,-119.87617,0.18096,11,3
2020-04-06 00:04:15,-119.87617,0.18096,8,3
2020-04-06 00:04:30,-119.87617,0.18096,9,3
2020-04-06 00:04:35,-119.87617,0.18096,9,3
2020-04-06 00:04:40,-119.87617,0.18096,10,3
2020-04-06 00:04:45,-119.87617,0.18096,10,3
2020-04-06 00:04:50,-119.87617,0.18096,11,3
2020-04-06 00:04:55,-119.87617,0.18096,14,3
2020-04-06 00:05:05,-119.87617,0.18096,12,3
2020-04-06 00:05:10,-119.87617,0.18096,12,3
2020-04-06 00:05:25,-119.87617,0.18096,7,3
2020-04-06 00:05:30,-119.87617,0.18096,7,3
2020-04-06 00:05:35,-119.87617,0.18096,8,3
2020-04-06 00:05:40,-119.87617,0.18096,7,3
2020-04-06 00:05:50,-119.87617,0.18096,7,3
2020-04-06 00:05:55,-119.87617,0.18096,10,3
2020-04-06 00:06:00,-119.87617,0.18096,10,3
2020-04-06 00:06:05,-119.87617,0.18096,10,3
2020-04-06 00:06:10,-119.87617,0.18096,12,3
2020-04-06 00:06:15,-119.87617,0.18096,14,3
2020-04-06 00:06:20,-119.87617,0.18096,12,3
2020-04-06 00:06:30,-119.87617,0.18096,10,3
2020-04-06 00:06:40,-119.87617,0.18096,9,3
2020-04-06 00:06:45,-119.87617,0.18096,8,3
2020-04-06 00:06:50,-119.87617,0.18096,9,3
2020-04-06 00:06:55,-119.87617,0.18096,10,3
2020-04-06 00:07:00,-119.87617,0.18096,10,3
2020-04-06 00:07:10,-119.87617,0.18096,10,3
2020-04-06 00:07:15,-119.87617,0.18096,10,3
