06,00,0.04437,-119.7709
06,02,0.04437,-119.7709
06,04,0.04437,-119.7709
06,06,0.04437,-119.7709
06,08,0.058534,-119.844446
06,10,0.058534,-119.844446
06,12,0.058534,-119.844446
06,14,0.058534,-119.844446
06,16,0.058534,-119.844446
06,18,0.044271,-119.770935
06,20,0.044271,-119.770935
06,22,0.044271,-119.770935
07,00,0.044271,-119.770935
07,02,0.044271,-119.770935
07,04,0.044271,-119.770935
07,06,0.044271,-119.770935
07,08,0.044271,-119.770935
07,10,0.044271,-119.770935
07,12,0.04176,-119.797146
07,14,0.058502,-119.844559
07,16,0.058502,-119.844559
07,18,0.04756,-119.748689
07,20,0.04756,-119.748689
07,22,0.044315,-119.770756
08,00,0.044315,-119.770756
08,02,0.044315,-119.770756
08,04,0.044315,-119.770756
08,06,0.044315,-119.770756
08,08,0.058473,-119.84451
08,10,0.058473,-119.84451
08,14,0.058473,-119.84451
08,16,0.058473,-119.84451
09,02,0.044225,-119.770965
09,06,0.044225,-119.770965
09,08,0.044225,-119.770965
09,10,0.05423,-119.714766
09,20,0.05481,-119.727797
09,22,0.05481,-119.72769
10,00,0.05481,-119.72769
10,04,0.05481,-119.72769
10,06,0.05481,-119.72769
10,08,0.05481,-119.72769
