Timestamp,Sensor-id,Value
2020-04-06 00:00:00,14,13.625
2020-04-06 00:00:05,14,14.661
2020-04-06 00:00:10,14,15.386
2020-04-06 00:00:15,14,12.147
2020-04-06 00:00:20,14,17.67
2020-04-06 00:00:25,14,16.109
2020-04-06 00:00:30,14,14.783
2020-04-06 00:00:35,14,11.878
2020-04-06 00:00:40,14,11.661
2020-04-06 00:00:45,14,14.11
2020-04-06 00:00:50,14,11.232
2020-04-06 00:00:55,14,14.74
2020-04-06 00:01:00,14,14.727
2020-04-06 00:01:05,14,17.952
2020-04-06 00:01:10,14,15.186
2020-04-06 00:01:15,14,14.87
2020-04-06 00:01:20,14,15.073
2020-04-06 00:01:25,14,12.862
2020-04-06 00:01:30,14,13.396
2020-04-06 00:01:35,14,11.402
2020-04-06 00:01:40,14,14.033
2020-04-06 00:01:45,14,18.922
2020-04-06 00:01:50,14,14.178
2020-04-06 00:01:55,14,14.04
2020-04-06 00:02:00,14,15.922
2020-04-06 00:02:05,14,17.073
2020-04-06 00:02:10,14,15.981
2020-04-06 00:02:15,14,12.785
2020-04-06 00:02:20,14,16.359
2020-04-06 00:02:25,14,14.078
2020-04-06 00:02:30,14,15.633
2020-04-06 00:02:35,14,14.446
2020-04-06 00:02:40,14,11.873
2020-04-06 00:02:45,14,13.655
2020-04-06 00:02:50,14,14.477
2020-04-06 00:02:55,14,13.708
2020-04-06 00:03:00,14,15.731
2020-04-06 00:03:05,14,14.2
2020-04-06 00:03:10,14,14.625
2020-04-06 00:03:15,14,11.036
2020-04-06 00:03:20,14,18.489
2020-04-06 00:03:25,14,11.394
2020-04-06 00:03:30,14,12.171
2020-04-06 00:03:35,14,12.548
2020-04-06 00:03:40,14,17.531
2020-04-06 00:03:45,14,15.913
2020-04-06 00:03:50,14,19.169
2020-04-06 00:03:55,14,17.554
2020-04-06 00:04:00,14,13.391
2020-04-06 00:04:05,14,12.313
2020-04-06 00:04:10,14,14.814
2020-04-06 00:04:15,14,16.791
2020-04-06 00:04:20,14,16.584
2020-04-06 00:04:25,14,16.47
2020-04-06 00:04:30,14,15.009
2020-04-06 00:04:35,14,15.724
2020-04-06 00:04:40,14,13.682
2020-04-06 00:04:45,14,18.535
2020-04-06 00:04:50,14,12.588
2020-04-06 00:04:55,14,16.221
2020-04-06 00:05:00,14,15.689
2020-04-06 00:05:05,14,17.677
2020-04-06 00:05:10,14,13.17
2020-04-06 00:05:15,14,16.793
2020-04-06 00:05:20,14,16.406
2020-04-06 00:05:25,14,15.393
2020-04-06 00:05:30,14,19.543
2020-04-06 00:05:35,14,14.86
2020-04-06 00:05:40,14,17.691
2020-04-06 00:05:45,14,15.396
2020-04-06 00:05:50,14,16.808
2020-04-06 00:05:55,14,13.095
2020-04-06 00:06:00,14,13.748
2020-04-06 00:06:05,14,13.367
2020-04-06 00:06:10,14,15.248
