Timestamp,Sensor-id,Value
2020-04-06 00:00:00,15,11.926
2020-04-06 00:00:00,13,15.009
2020-04-06 00:00:05,13,14.022
2020-04-06 00:00:05,15,13.59
2020-04-06 00:00:10,13,17.243
2020-04-06 00:00:10,15,13.57
2020-04-06 00:00:15,13,13.847
2020-04-06 00:00:15,15,12.208
2020-04-06 00:00:20,13,17.022
2020-04-06 00:00:20,15,16.986
2020-04-06 00:00:25,15,19.591
2020-04-06 00:00:25,13,14.556
2020-04-06 00:00:30,13,14.083
2020-04-06 00:00:30,15,16.698
2020-04-06 00:00:35,13,15.508
2020-04-06 00:00:35,15,17.918
2020-04-06 00:00:40,13,14.033
2020-04-06 00:00:40,15,18.914
2020-04-06 00:00:45,13,13.996
2020-04-06 00:00:45,15,14.923
2020-04-06 00:00:50,15,15.27
2020-04-06 00:00:50,13,14.007
2020-04-06 00:00:55,15,16.717
2020-04-06 00:00:55,13,12.316
2020-04-06 00:01:00,13,14.51
2020-04-06 00:01:00,15,12.586
2020-04-06 00:01:05,13,14.074
2020-04-06 00:01:05,15,12.924
2020-04-06 00:01:10,13,14.039
2020-04-06 00:01:10,15,15.018
2020-04-06 00:01:15,13,14.614
2020-04-06 00:01:15,15,15.072
2020-04-06 00:01:20,15,12.68
2020-04-06 00:01:20,13,15.269
2020-04-06 00:01:25,13,17.476
2020-04-06 00:01:25,15,17.977
2020-04-06 00:01:30,13,12.684
2020-04-06 00:01:30,15,14.451
2020-04-06 00:01:35,15,14.578
2020-04-06 00:01:35,13,15.857
2020-04-06 00:01:40,15,16.364
2020-04-06 00:01:40,13,15.142
2020-04-06 00:01:45,13,15.055
2020-04-06 00:01:45,15,14.699
2020-04-06 00:01:50,13,13.304
2020-04-06 00:01:50,15,15.898
2020-04-06 00:01:55,13,16.311
2020-04-06 00:01:55,15,17.29
2020-04-06 00:02:00,13,16.128
2020-04-06 00:02:00,15,12.071
2020-04-06 00:02:05,15,15.172
2020-04-06 00:02:05,13,15.3
2020-04-06 00:02:10,13,12.736
2020-04-06 00:02:10,15,13.248
2020-04-06 00:02:15,13,13.853
2020-04-06 00:02:15,15,13.68
2020-04-06 00:02:20,15,17.866
2020-04-06 00:02:20,13,14.878
2020-04-06 00:02:25,13,15.902
2020-04-06 00:02:25,15,13.893
2020-04-06 00:02:30,13,11.757
2020-04-06 00:02:30,15,15.616
2020-04-06 00:02:35,15,16.793
2020-04-06 00:02:35,13,13.609
2020-04-06 00:02:40,13,14.341
2020-04-06 00:02:40,15,11.558
2020-04-06 00:02:45,15,16.69
2020-04-06 00:02:45,13,15.779
2020-04-06 00:02:50,13,16.419
2020-04-06 00:02:50,15,14.967
2020-04-06 00:02:55,15,17.883
2020-04-06 00:02:55,13,17.702
2020-04-06 00:03:00,13,13.172
2020-04-06 00:03:00,15,14.804
2020-04-06 00:03:05,15,15.174
2020-04-06 00:03:05,13,13.011
2020-04-06 00:03:10,15,13.574
2020-04-06 00:03:10,13,14.046
2020-04-06 00:03:15,13,13.517
2020-04-06 00:03:15,15,14.327
2020-04-06 00:03:20,15,11.488
2020-04-06 00:03:20,13,12.968
2020-04-06 00:03:25,13,13.099
2020-04-06 00:03:25,15,15.832
2020-04-06 00:03:30,15,13.797
2020-04-06 00:03:30,13,16.793
2020-04-06 00:03:35,13,18.391
2020-04-06 00:03:35,15,12.214
2020-04-06 00:03:40,13,17.864
2020-04-06 00:03:40,15,14.199
2020-04-06 00:03:45,15,13.62
2020-04-06 00:03:45,13,15.523
2020-04-06 00:03:50,15,11.236
2020-04-06 00:03:50,13,13.569
2020-04-06 00:03:55,15,12.821
2020-04-06 00:03:55,13,11.86
2020-04-06 00:04:00,13,12.102
2020-04-06 00:04:00,15,16.416
2020-04-06 00:04:05,13,11.817
2020-04-06 00:04:05,15,12.453
2020-04-06 00:04:10,13,15.42
2020-04-06 00:04:10,15,16.31
2020-04-06 00:04:15,15,10.926
2020-04-06 00:04:15,13,14.76
2020-04-06 00:04:20,13,13.095
2020-04-06 00:04:20,15,14.579
2020-04-06 00:04:25,15,16.588
2020-04-06 00:04:25,13,13.225
2020-04-06 00:04:30,15,10.746
2020-04-06 00:04:30,13,17.572
2020-04-06 00:04:35,13,15.491
2020-04-06 00:04:35,15,14.209
