Timestamp,Sensor-id,Value
2020-04-06 01:50:00,mobile-13,38.0
2020-04-06 03:50:00,mobile-13,38.0
2020-04-06 05:50:00,mobile-13,53.0
2020-04-06 07:50:00,mobile-13,39.0
2020-04-06 09:50:00,mobile-13,39.0
2020-04-06 11:50:00,mobile-13,39.0
2020-04-06 13:50:00,mobile-13,0.0
2020-04-06 15:50:00,mobile-13,0.0
2020-04-06 17:50:00,mobile-13,38.0
2020-04-06 19:50:00,mobile-13,39.0
2020-04-06 21:50:00,mobile-13,37.0
2020-04-06 23:50:00,mobile-13,38.0
2020-04-07 01:50:00,mobile-13,39.0
2020-04-07 03:50:00,mobile-13,39.0
2020-04-07 05:50:00,mobile-13,38.0
2020-04-07 07:50:00,mobile-13,37.0
2020-04-07 09:50:00,mobile-13,38.0
2020-04-07 11:50:00,mobile-13,38.0
2020-04-07 13:50:00,mobile-13,0.0
2020-04-07 15:50:00,mobile-13,37.0
2020-04-07 17:50:00,mobile-13,38.0
2020-04-07 19:50:00,mobile-13,39.0
2020-04-07 21:50:00,mobile-13,37.0
2020-04-07 23:50:00,mobile-13,37.0
2020-04-08 01:50:00,mobile-13,39.0
2020-04-08 03:50:00,mobile-13,659.1742131375662
2020-04-08 05:50:00,mobile-13,38.0
2020-04-08 07:50:00,mobile-13,37.0
2020-04-08 09:50:00,mobile-13,112.0
2020-04-08 11:50:00,mobile-13,29.5852736129041
2020-04-08 13:50:00,mobile-13,0.0
2020-04-08 15:50:00,mobile-13,0.0
2020-04-08 17:50:00,mobile-13,40.49324526167154
2020-04-08 19:50:00,mobile-13,40.82581837015922
2020-04-08 21:50:00,mobile-13,931.8193775917996
2020-04-08 23:50:00,mobile-13,82.78726440571741
2020-04-09 01:50:00,mobile-13,1056.59285846261
2020-04-09 03:50:00,mobile-13,43.59858104328107
2020-04-09 05:50:00,mobile-13,43.355956369860074
2020-04-09 07:50:00,mobile-13,44.31965799803047
2020-04-09 09:50:00,mobile-13,36.70445874027582
2020-04-09 11:50:00,mobile-13,0.0
2020-04-09 13:50:00,mobile-13,0.0
2020-04-09 15:50:00,mobile-13,0.0
2020-04-09 17:50:00,mobile-13,0.0
2020-04-09 19:50:00,mobile-13,0.0
2020-04-09 21:50:00,mobile-13,50.77770168195967
2020-04-09 23:50:00,mobile-13,85.28189121044463
2020-04-10 01:50:00,mobile-13,52.108361603048216
2020-04-10 03:50:00,mobile-13,645.5001471102878
2020-04-10 05:50:00,mobile-13,820.8872401572679
2020-04-10 07:50:00,mobile-13,51.025167501407935
2020-04-10 09:50:00,mobile-13,0.0
2020-04-10 11:50:00,mobile-13,0.0
2020-04-10 13:50:00,mobile-13,0.0
2020-04-10 15:50:00,mobile-13,0.0
2020-04-10 17:50:00,mobile-13,0.0
2020-04-10 19:50:00,mobile-13,0.0
2020-04-10 21:50:00,mobile-13,53.57604927817685
2020-04-10 23:00:00,mobile-13,57.77559361114706
2020-04-06 01:50:00,mobile-14,0.0
2020-04-06 03:50:00,mobile-14,0.0
2020-04-06 05:50:00,mobile-14,0.0
